timestamp,symbol,mempool_congestion_score,mempool_trend,mempool_volatility,fee_pressure_score,fee_trend,fee_volatility,network_activity_score,network_trend,network_volatility,block_production_rate,block_size_trend,block_weight_trend,market_structure_score,liquidity_score,volatility_score
2025-10-20T09:28:10.995155+00:00,BTC/USDT,0.53826,-370.18632664134566,15162.473579604119,0.3,0.0023060227889310937,0.5078333750770082,1.0,7879.06587764373,221642.0185490239,2.33197273657606,-3824.7408912099895,-8307.915864080305,0.6053040000000001,0.0,1.247608070317397
2025-10-20T09:44:47.735992+00:00,BTC/USDT,0.7388375,-374.607555615844,15216.010716727922,0.1,0.002143244709712429,0.5078333750770082,1.0,7841.056653556099,220587.1431889397,2.3278710045816737,-3668.01598616386,-7639.861692892057,0.625535,0.0,1.2458763903545764
2025-10-20T09:57:31.729912+00:00,BTC/USDT,0.729175,-377.6306972327728,15257.613734696295,0.1,0.0019804666304937693,0.5078333750770082,1.0,7795.148250136532,219299.97571039197,2.3366740067004588,-3463.491413456328,-6971.9797951709415,0.62167,0.0,1.2429725993583631
2025-10-20T10:30:07.302224+00:00,BTC/USDT,0.7594624999999999,-377.33088714053184,15253.537447356097,0.1,0.001817688551275096,0.5078333750770082,1.0,7746.055982093233,217908.95997850076,2.3257936422220657,-3359.5560363537757,-6303.888537710261,0.633785,0.0,1.2382000040073857
2025-10-20T10:48:10.522854+00:00,BTC/USDT,0.7207875,-378.7390599565924,15274.908837407784,0.1,0.0016549104720564299,0.5078333750770082,1.0,7700.332826915001,216582.20337135965,2.3212878983021557,-3177.003486163871,-5635.690070537168,0.618315,0.0,1.2344898616519717
2025-10-20T11:21:01.344636+00:00,BTC/USDT,0.7741625,-362.3525841020079,14864.752293858955,0.1,0.0014921323928377688,0.5078333750770082,1.0,7651.262506775602,215142.20277828973,2.3250210136174214,-3015.0849633749344,-4967.463008681478,0.6396649999999999,0.0,1.216017974890111
2025-10-20T11:40:07.613436+00:00,BTC/USDT,0.5844199999999999,-346.56902468800894,14930.575290319202,0.3,0.0026180141074335327,0.5424926226355848,1.0,7600.646120454738,213673.10453615658,2.323653568297142,-2689.7782216494893,-4299.147429462839,0.6237679999999999,0.0,1.213546142282066
2025-10-20T11:53:38.175616+00:00,BTC/USDT,0.7849375000000001,-331.9214324470972,14597.676524323037,0.1,0.0024281063483450964,0.5424926226355848,1.0,7549.8361909929035,212190.65235599602,2.339165834087884,-2362.4970428648917,-3630.7741657623233,0.643975,0.0,1.1975080094816584
2025-10-20T12:50:19.091750+00:00,BTC/USDT,0.7444875,-340.97540694519824,14652.891695555069,0.1,0.002238198589256645,0.5424926226355848,1.0,7514.246778350579,211146.21427890242,2.3069655265810134,-2070.3456185566965,-2962.5907284319087,0.6277949999999999,0.0,1.1958670549324142
2025-10-20T13:33:07.651842+00:00,BTC/USDT,0.52744,-321.347497287032,14560.444451533962,0.1,0.002048290830168202,0.5424926226355848,1.0,7486.096975040155,210311.842306559,2.280101333084281,-1978.1201234400437,-3006.7436177428212,0.540976,0.0,1.1900042402238993
2025-10-20T13:53:49.372698+00:00,BTC/USDT,0.58687,-308.08146364622917,14656.590275902505,0.1,0.001858383071079761,0.5424926226355848,1.0,7449.295048832415,209219.9532244148,2.288783470051074,-2197.0093054802005,-3251.406612859461,0.564748,0.0,1.18956947076237
2025-10-20T14:22:58.283435+00:00,BTC/USDT,0.9035500000000001,-302.3732297883884,14630.903819315668,0.5,0.004245794899620184,0.6698389437217843,1.0,7407.372802495082,207982.3480814464,2.277546331375227,-2186.4598887683064,-3270.1364148128105,0.81142,0.0,1.1854368805401554
2025-10-20T14:45:10.018383+00:00,BTC/USDT,0.91725,-298.9752034725992,14626.579635055286,0.4,0.005934617471513842,0.7284175349778161,1.0,7363.037052359479,206672.74196597407,2.2691853874060977,-2096.316847531196,-2562.414867064571,0.7868999999999999,0.0,1.1813179112882752
2025-10-20T14:57:01.709045+00:00,BTC/USDT,0.9469375,-292.63012750949554,14619.445498640476,0.5,0.008227075420510042,0.8239160875345533,1.0,7315.739399079076,205287.14383999177,2.2822416955721883,-2977.757704829083,-4198.481124525235,0.828775,0.0,1.1770981033382188
2025-10-20T15:27:02.211633+00:00,BTC/USDT,0.905925,-287.2530860010852,14598.574618472805,0.4,0.009820944112859473,0.8695633104479472,1.0,7273.303479383231,204038.38084385364,2.2727079845077354,-2386.748284047749,-3537.801098752058,0.78237,0.0,1.172544178831592
2025-10-20T15:43:31.645882+00:00,BTC/USDT,0.9135625,-280.5319384156267,14569.8756138014,0.4,0.01137411828540424,0.9118493835308624,1.0,7225.972232773264,202639.16764802352,2.2708394617093184,-2139.8026180141032,-2877.2218461747143,0.785425,0.0,1.1672054085103307
2025-10-20T15:55:44.676439+00:00,BTC/USDT,0.9451375,-277.30239419424873,14574.82356966054,0.4,0.012886597938144333,0.9512226665736622,1.0,7177.025271296647,201207.2782379551,2.283685529835489,-1955.3766616928842,-2216.8504883342302,0.798055,0.0,1.1628598642256927
2025-10-20T16:29:52.153575+00:00,BTC/USDT,0.8478875,-260.01399213239273,14244.46334615895,0.3,0.01371405317417255,0.9651833749958715,1.0,7132.968705915518,199892.09489155994,2.2718156504456366,-2258.3221106890987,-2813.0210933260846,0.729155,0.0,1.147556983677137
2025-10-20T16:50:25.416355+00:00,BTC/USDT,0.8452999999999999,-243.32189365165513,13929.678100570965,0.3,0.014514378730330988,0.9784968780486105,1.0,7088.170530378486,198550.74428347262,2.2646047916656187,-1898.0174036896387,-2178.1860689093855,0.7281199999999999,0.0,1.1326817301509315
2025-10-20T17:20:57.346134+00:00,BTC/USDT,0.7832125,-229.84489962018475,13636.190211483996,0.1,0.013998914812805211,0.9784968780486105,1.0,7047.116861099185,197303.96533415758,2.2611043733971496,-1580.6569451980442,-1544.2294085729966,0.6432850000000001,0.0,1.118742870683649
2025-10-20T17:42:25.314932+00:00,BTC/USDT,0.7972125,-211.91690857297914,13194.205147172748,0.1,0.013483450895279437,0.9784968780486105,1.0,7005.88268448351,196056.27684873893,2.259037400708277,-1355.1662981551765,-910.2572029300079,0.6488849999999999,0.0,1.0998510735885454
2025-10-20T17:54:54.135620+00:00,BTC/USDT,0.79655,-209.66345632121562,13171.612250154536,0.1,0.012967986977753665,0.9784968780486105,1.0,6962.418495658847,194742.56938307284,2.2606548892354312,-1113.2282962561096,-272.9437194791106,0.64862,0.0,1.0947189521357181
2025-10-20T18:35:05.781641+00:00,BTC/USDT,0.85895,-199.79671052631593,13063.965798992998,0.4,0.014385512750949542,1.0130183316953734,1.0,6915.085200764092,193305.60839343525,2.339092439513921,-687.7359129137244,361.6102482365544,0.7635799999999999,0.0,1.0865710101558532
2025-10-20T18:57:54.498064+00:00,BTC/USDT,0.59346,-177.43082609875194,13126.038022273555,0.3,0.015118014107433535,1.0246415719056068,1.0,6883.82765871072,192384.55531907777,2.398062891428109,-335.0564229517132,996.2788117200379,0.6273839999999999,0.0,1.0856473956187485
