timestamp,symbol,mid_price,best_bid,best_ask,spread,bid_volume,ask_volume,bid_levels,ask_levels
2025-09-22T14:27:03.549666+00:00,BTC/USDT,113166.39,113160.02,113172.76,12.739999999990687,0.4558584,0.42777070000000017,20,20
2025-09-22T14:27:21.866841+00:00,BTC/USDT,113207.515,113202.53,113212.5,9.970000000001164,0.40184522000000006,0.5212396100000001,20,20
2025-09-22T15:45:16.932736+00:00,BTC/USDT,112725.625,112718.72,112732.53,13.809999999997672,2.53901792,2.2313541700000004,20,20
